,conversation_id,id,username,tweet,created_at,label,accuracy,anger,fear,happy,love,sadness
42,1546579618794090496,1546587919795728384,5454annisa,"CS KAI ga ada yg membantu, jawaban atas pertanyaan gue isinya ga ada yg solutif, template bngt, gue CUMA DISURUH NUNGGU TANPA BATAS WAKTU.",2022-07-11 20:11:08+00:00,anger,0.9998049139976500,0.9955608167092470,0.1642443747423710,0.24883226768690900,0.23255319455815900,0.12594699118571200
43,1546579618794090496,1546588066629893888,5454annisa,"Oh iya, soal kerugian yg gue alamin, semuanya ditaksir sekitar 9-10 juta rupiah. Gue berharap KAI bisa tegas &amp; bertanggung jawab atas kerugian yg diakibatin krn kelalaian pegawainya.",2022-07-11 20:11:43+00:00,sadness,0.8306000828742980,0.23547368393260900,0.6382276850491140,0.10332712401297000,0.1419141718076830,0.7376832277243280
44,1546579618794090496,1546588120430174208,5454annisa,"Makasih udah nyempetin baca &amp; share thread ini, semoga ga ada lagi yg ngalamin hal serupa!",2022-07-11 20:11:56+00:00,happy,0.9996377229690550,0.24029544391172900,0.22860024744314100,0.9700247573037020,0.14548547738117300,0.1681556690408470
45,1545398096032440320,1545398096032440320,Aksal__,"KKN DI EKS KUBURAN MASSAL PKI

Sblm masuk ke cerita, slhkan dengarkan cuplikan rekaman suara di bawah ini. Bbrp menganggap ini suara tangisan org tp ada jg yg menganggap suara lain.
Rekaman ini dikirim olh saudara sy yg pd saat itu KKN di sbh desa di Jatim
#bacahorror @bacahorror https://t.co/VPVc9bijQv",2022-07-08 13:23:12+00:00,fear,0.532561719417572,0.08698426450284650,0.6410936248146300,0.3964154999626390,0.13352907386358400,0.5848556061356750
46,1545398096032440320,1545398297342672896,Aksal__,"Cerita akan saya bagi 2 Bagian. 
Bag pertama adalah  urban legend dan rangkuman2 cerita yg pernah saya dengar menganai desa tsbt.
Bag kedua akan berisi cerita mengenai kejadian2 yg dialami saudara sy saat KKN di desa tsb.",2022-07-08 13:24:00+00:00,happy,0.9983720183372500,0.18065536566327800,0.28470569199340900,0.878044667346249,0.29473753664523800,0.11339913963301400
47,1545398096032440320,1545398642252857088,Aksal__,"DISCLAIMER!
Tulisan ini hanyalah CERITA yg saya dengar dari org2. Kebenaran cerita hanya TUHAN dan ybs yang tahu. Percaya atau tidak, semua kembali kpd individu masing2. Sy tdk memaksa anda utk percaya.

Saya harap teman2 yang tahu lokasinya tidak usah koar2 memberi tahu yg lain.",2022-07-08 13:25:23+00:00,anger,0.9940891265869140,0.8377262311278790,0.3520267651920190,0.13236835985662200,0.1505468214988540,0.34593123222515700
48,1545398096032440320,1545399583907254272,Aksal__,"Secara demografis, lokasi KKN tsb berada di pedalaman. Tak heran bila kiri dan kanan desa adalah hutan jati yg lebat. Jalan menuju desa tersebut cukup halus jika ditempuh dari kota. Hanya saja jalan untuk masuk ke kamp KKN memang bebatuan terjal dan melewati hutan. https://t.co/IiRScKwttN",2022-07-08 13:29:07+00:00,fear,0.6793712973594670,0.1404817488487250,0.6985176341436770,0.1408020900243290,0.28322024496437500,0.591400435742133
49,1545398096032440320,1545399861864202240,Aksal__,"Krn berada di daerah yg asri, desa terasa sejuk di pagi hari, namun dingin menusuk tulang kala malam datang. Namun siapa sangka, desa yg sejuk tsb memendam banyak cerita mistis. Siapapun org yg kenal desa tsb pasti pernah mendengar sedikit banyak cerita mistis mengenai desa tsb.",2022-07-08 13:30:13+00:00,fear,0.9986225366592410,0.17394242858735100,0.9486678419780220,0.14980825143421100,0.30863841535091600,0.27662743610691700
50,1545398096032440320,1545400089505837056,Aksal__,"Banyak org2 di desa sy sering merasa merinding tiap kali menceritakan hal2 mistis yg pernah mreka alami di desa tsb. Padahal jarak antara desa sy dan desa tsb terbilang cukup jauh, belasan km.",2022-07-08 13:31:08+00:00,fear,0.9972698092460630,0.13663214458877400,0.9110210717689450,0.17427030393297800,0.3610169942177090,0.27577536895137500
51,1545398096032440320,1545400227200659712,Aksal__,"Sy sudah tunjukkan rekaman ini ke banyak teman dan tetangga sy untuk meminta tanggapan mereka. Saat sy beri tahu kl rekaman ini di desa tsb, reaksinya ada 3. Ada yg tidak percaya, ada yang diam, ada yang seketika itu juga marah kpd sy krn memperdengarkan ini.",2022-07-08 13:31:40+00:00,anger,0.9579533934593200,0.7459797906572950,0.46669224019729300,0.10145263591819100,0.1326206789011000,0.37781670989812800
52,1545398096032440320,1545400390522642432,Aksal__,"Suatu pagi sy ingin beli nasi pecel di tempat ibu teman sy jualan. Iseng2 sy pancing utk membicarakan mengenai desa itu karena dulu anaknya pernah LDK di sana. Baru 12an detik sy perdengarkan, ia buru2 menyerahkan hp sy kembali. Tidak ada komentar.",2022-07-08 13:32:19+00:00,happy,0.5888204574584960,0.24660810542456800,0.25967634799272100,0.6396873715357350,0.06380554295147910,0.5817956336048780
53,1545398096032440320,1545400516485984512,Aksal__,"Beliau hanya bilang “Wis wis, gah aku. Mrinding iki lo”. (Sudah2, sy gak mau dengar. Mrinding ini lo). Padahal ini masih pagi pukul 7 pagi. Saat saya tanya ada apa di sana, ia hanya menggeleng. Membuat sy sndiri smkin penasaran.",2022-07-08 13:32:49+00:00,fear,0.9779037237167360,0.09251183901020580,0.7728356019588130,0.34370322253596300,0.4176181139735900,0.2117611896173680
54,1545398096032440320,1545400931915042816,Aksal__,"Pd thn 2013, hutan di desa tsb sempat heboh higga masuk media nasional krn ditemukan mayat yg tewas secara misterius. Laki2, perempuan dan anak kecil. Namun skrg sdh terungkap ternyata mrk tewas diracun. Apakah ada hubungannya dengan cerita saya nanti? Entahlah.",2022-07-08 13:34:28+00:00,fear,0.9991089701652530,0.17860948135413600,0.9726518355064780,0.18418137552746300,0.22544152737956200,0.28056258269043700
55,1545398096032440320,1545401085099409408,Aksal__,"Puluhan tahun sblm itu, terjadi peristiwa berdarah di desa tsb dan sekitarnya yang salah satunya adl tragedi pembantaian PKI. Banyak kuburan massal di desa tsb yg sampai saat ini diyakini banyak tersebar dan belum diketahui keberadaan pastinya.",2022-07-08 13:35:05+00:00,sadness,0.9734982252120970,0.12707177256729100,0.5174483243716530,0.15891430886539700,0.2421224236110790,0.7973265889326840
56,1545398096032440320,1545401232021671936,Aksal__,Kabupaten ini memang terkenal dengan tragedi PKI. Itulah kenapa terdapat monumen PKI di dekat desa tempat saudara sy KKN itu.,2022-07-08 13:35:40+00:00,sadness,0.9519844651222230,0.11731832534133700,0.47671994797229500,0.22494778785726000,0.30364530617897700,0.7118839661021480
57,1545398096032440320,1545401397818306560,Aksal__,"Bagian 1 : Urban Legend
1. LDK SMP
Sekitar thn 2012 sekolah teman sy (sebut saja S) mengadakan LDK (Lat. Dasar Kepemimpinan). Acara ini seperti acara tahunan utk menyambut siswa didik baru. Teman sy, S, menjadi osis sekaligus senior di acara tsb. FYI saat itu S masih SMP kelas 2.",2022-07-08 13:36:20+00:00,happy,0.9996836185455320,0.227193043333295,0.1851183706588090,0.966955782433397,0.19931944610223,0.15554902616318000
58,1545398096032440320,1545401531373330432,Aksal__,"Singkat cerita, pihak sekolah memutuskan utk menggelar acara LDK di desa itu. S beserta osis2 lainnya tiba lebih dulu di lokasi, sekitar pukul 11 siang. 
Salah satu acara LDK adl penjelajahan menyusuri hutan pada malam hari. Itulah kenapa mereka diberangkatkan awal.",2022-07-08 13:36:51+00:00,happy,0.9924718141555790,0.1116253036012350,0.35574059950675900,0.8016094722907940,0.22961283686796100,0.26282738085853000
59,1545398096032440320,1545401656866918400,Aksal__,"Mereka diminta untuk menyiap2kan lokasi untuk guru serta siswa baru. Termasuk menyiapkan trek penjelajahan pada malam harinya. Saat saya mengatakan penjelajahan di hutan, maksud sy bnr2 hutan. Tidak melewati jalan setapak pemukiman. Hutan.",2022-07-08 13:37:21+00:00,sadness,0.5529830455780030,0.1125620521416200,0.6466438715001700,0.20971987144756900,0.269109602211423,0.6270784124582130
60,1545398096032440320,1545401928821411840,Aksal__,"Namun karena trek penjelajahan menanjak, maka samar2 jalan raya masih terlihat dari ketinggian bukit. Sekalipun di hutan, trek terbilang cukup dekat dengan pemukiman jalan raya. Jarak penjelajahan pun tdk terlalu jauh, sekitar1 KMan.",2022-07-08 13:38:26+00:00,sadness,0.701134204864502,0.11146866337381500,0.4451604388404260,0.46235530025133600,0.2819937636681460,0.5556943463644380
61,1545398096032440320,1545402167397617664,Aksal__,"Ada 6 pos yang tersebar di tengah hutan. Estimasi jarak antar pos adalah 100an meter bbrp lebih dari itu. Hanya jarak dari kamp ke pos 2 cukup jauh. 
Setiap pos di isi 2 orang penjaga. 1 laki2, 1 perempuan. S kebagian menunggu di pos 4.",2022-07-08 13:39:23+00:00,happy,0.5398290157318120,0.3258347654932100,0.48286928340795300,0.5335046799553130,0.0833972326893701,0.3700411526908510
62,1545398096032440320,1545402330434408448,Aksal__,"Pukul 16.00 guru dan peserta didik baru tiba. Bbrp diantaranya langsung menunaikan sholat ashar berjamaah. Kakak kls S, sebut saja Y kebetulan sdg mengerjakan ssuatu. Ia tdk bisa ikut, ia akan menyusul. Setelah sholat jamaah selesai, jamaah segera berhamburan ke kgiatan awal.",2022-07-08 13:40:02+00:00,happy,0.5992387533187870,0.12545641315000900,0.4662073227894480,0.5929295972602210,0.12124807142912900,0.49523980914470700
63,1545398096032440320,1545402637499404288,Aksal__,"Y yg blm  menunaikan sholat ashar bergegas ke masjid. Blm selesai menunaikan sholat, pintu masjid tertutup dgn keras spt terbanting. Y yg kaget mencoba keluar. Nmun pintu tdk mau terbuka. Y berteriak meminta bantuan. Bbrp guru yg kebetulan berada di sktr masjid bergegas membantu.",2022-07-08 13:41:15+00:00,sadness,0.6215988397598270,0.0971902069872555,0.5765144034293950,0.41370832292670400,0.13819887191758000,0.594275058444554
64,1545398096032440320,1545404096466731008,Aksal__,"Pintu tdk mau terbuka, seperti terkunci. Salah seorang guru mencoba mendobrak pintu, namun pintu ttp tidak mau terbuka. Jika anda berpikir bahwa pintu mungkin tertiup angin, cukup kecil kemungkinannya krn membuka pintu masjid adalah di dorong ke dalam.
*FOTO HANYA ILUSTRASI! https://t.co/ySbPj2KP2X",2022-07-08 13:47:03+00:00,fear,0.9793696999549870,0.14423666365744900,0.8433732392191700,0.16841930294285400,0.2291577471260380,0.4598653316944720
65,1545398096032440320,1545404331222253568,Aksal__,"Lagipula, jika memang tertiup angin, harusnya pintu dengan mudah bisa dibuka kembali. Namun ini tidak. Didobrak beberapa kalipun pintu tidak bisa terbuka.
Klimaksnya, entah kenapa pintu tiba2 saja menjadi ringan untuk dibuka seperti sediakala dan Y berhasil keluar.",2022-07-08 13:47:59+00:00,sadness,0.9996308088302610,0.11372023934687100,0.2608446889988580,0.24964765039454500,0.20164594684054400,0.9765250206913520
66,1545398096032440320,1545404444530991104,Aksal__,"Malam penjelajahan tiba. S menunggu pos sesuai instruksi awal. Gelap dan berisik suara jangkrik serta hewan2 malam. Jarak pandang samar2. Dalam kondisi seperti ini, tak banyak hal yg dapat dilakukan selain menunggu.",2022-07-08 13:48:26+00:00,sadness,0.8676276206970220,0.06374797104135950,0.5835662078073140,0.1579142822823150,0.3245489594658300,0.7122047884560340
