,id,conversation_id,created_at,username,user_id,tweet
95,1265600543248060416,1265530492184670216,2020-05-27 11:07:37+00:00,amflife,44272080,"@amirsyahoke Ya itu fenomena normalnya. Yang ke dokter tetap banyak meskipun ada jg yg kedukun. Tapi skrng masalahnya angka yg ke dokter berkurang, ga tau yg ke dukun"
93,1265634194958540800,1265530492184670216,2020-05-27 13:21:21+00:00,amflife,44272080,@thathacute Hmm..di Oxford yg pakai masker bisa dihitung dgn jari sih. Ga tau kalau didaerah lain
89,1265636852381483008,1265530492184670216,2020-05-27 13:31:54+00:00,amflife,44272080,@AkbarGani Ya memang terlalu dini menyimpulkan kearah sana. Tapi sudah cukup utk menunjukkan kekhawatiran kurva penularan akan naik exponentially itu tdk terjadi
84,1265658561058742273,1265530492184670216,2020-05-27 14:58:10+00:00,amflife,44272080,@AndreSusanto24 Mungkin karena ketakutan jg mas. Rasa takut membuat kita mudah digerakkan.
83,1265658865863049217,1265530492184670216,2020-05-27 14:59:23+00:00,amflife,44272080,@amaliyasbp @AkbarGani Hmm..klo untuk ancaman lonjakan exponensial sih harusnya sudah bisa dipertanyakan. Sudah 16 hari totalnya dari pelonggaran tsb
81,1265659165109882881,1265530492184670216,2020-05-27 15:00:34+00:00,amflife,44272080,@thathacute Ya tadi jawaban saya dlm konteks kepatuhan warganya. Klo yg saya lihat di Oxford sih ya ga patuh2 amat juga..
74,1265667886816940034,1265530492184670216,2020-05-27 15:35:13+00:00,amflife,44272080,@moshing86 Silahkan mas. My pleasure..
71,1265686297013825537,1265530492184670216,2020-05-27 16:48:23+00:00,amflife,44272080,@azvinl Park jadi rame skrng sama orang2 berjemur dan picnic
70,1265691139568545802,1265530492184670216,2020-05-27 17:07:37+00:00,amflife,44272080,"@s_rychef Ngga jg, karena terpaksa. Karena indikator ekonominya sudah menunjukkan pergerakan menuju resesi. Terlebih lagi UK sangat bergantung soal supply pangan dari negara2 tetangganya. Skrng mereka harus struggle soal ini. Makanya warganya sudah mulai disarankan utk menanam"
68,1265695798525902850,1265530492184670216,2020-05-27 17:26:08+00:00,amflife,44272080,@Sutan_Parmato_ India akan buka Lockdownnya tgl 31 May ini. Padahal kurvanya masih naik
66,1265696656147787776,1265530492184670216,2020-05-27 17:29:32+00:00,amflife,44272080,"@s_rychef Ga tau, tapi pemerintah UK ga akan berani bicara terbuka soal ini. Ga menguntungkan secara politik"
63,1265708168706916354,1265530492184670216,2020-05-27 18:15:17+00:00,amflife,44272080,@BangPitung_AJW @Fitra_Fdhlh Mungkin ga seperti Swedia bgt lah. Wajib masker di tempat umum bisa kita terapkan. Kita masih bisa produksi masker non medis. Ga seperti negara2 eropa yg saat ini jd tergantung pada negara2 produsen textile
58,1265713192988262402,1265530492184670216,2020-05-27 18:35:15+00:00,amflife,44272080,"@_wayanemanuel Ya semuanya pasti akan bertahap, 1 Juni sekolah sudah mulai dibuka. Ini hanya utk menunjukkan kalau orang2 yg bilang akan ada ledakan kasus baru kalau dilonggarkan itu tidak terbukti. Kalau mau ga Cherry Picking, jg harus lihat negara2 yg sudah lockdown tp kasusnya masih naik."
57,1265713614561972225,1265530492184670216,2020-05-27 18:36:56+00:00,amflife,44272080,"@_wayanemanuel Akan lebih fair jg kalau mau membandingkan, India, Peru, Brazil, Colombia, Singapore, South Africa dan banyak lagi negara2 yg sudah lockdown tapi grafiknya masih naik"
56,1265714998803935234,1265530492184670216,2020-05-27 18:42:26+00:00,amflife,44272080,@_wayanemanuel I don't know. Tapi datanya menunjukkan hal itu terjadi. Peru yg awalnya dipuji2 sebagai lockdown paling cepat dan strict tetap saja grafiknya naik https://t.co/f5ZJ1UW0nz
55,1265715390157635587,1265530492184670216,2020-05-27 18:43:59+00:00,amflife,44272080,@_wayanemanuel FYI: setelah hampir 2 bulan kurvanya masih naik. Artinya sudah hampir 4 kali masa inkubasi.
53,1265717033125269505,1265530492184670216,2020-05-27 18:50:31+00:00,amflife,44272080,"@_wayanemanuel Saya ga tau, ada paper lain yg jg belum peer-reviewed menggunakan data di Wuhan lebih tegas menyebutkan penularan terjadi di rumah. Terutama daerah2 pemukiman padat seperti di flat2. Papernya jg ga bahas bagaimana virusnya berpindah"
52,1265718261183852546,1265530492184670216,2020-05-27 18:55:24+00:00,amflife,44272080,"@_wayanemanuel Ya kalau begitu lockdown ga menjamin bisa melandaikan kurvanya. Toh Jepang, Taiwan, Macau dan Hong kong tetap bisa melandaikan kurvanya tanpa Lockdown. Sementara lockdown jg beresiko mengorbankan jiwa lebih banyak dari yg diselamatkan https://t.co/XYm6w9MOVE"
50,1265897858445737984,1265530492184670216,2020-05-28 06:49:03+00:00,amflife,44272080,@dantepamungkas 14 hari itu maksimum mas. 95% sudah menunjukkan gejala dihari ke 5
49,1265898223677431809,1265530492184670216,2020-05-28 06:50:30+00:00,amflife,44272080,@neptuneuse Belum ada penelitian soal ini mas. Saya cuma menunjukkan faktual soal kekhawatiran masy UK yg tdk terbukti ketika stay at home order disini dilonggarkan
47,1265898764935593984,1265530492184670216,2020-05-28 06:52:39+00:00,amflife,44272080,@anak_ancol @_wayanemanuel @masss_dan Hampir semua negara melakukan hal itu pak. Ga ada yg tau formula yg tepat menghadapi pandemic ini
45,1265900992400437250,1265530492184670216,2020-05-28 07:01:30+00:00,amflife,44272080,Saya tambahkan beberapa paper disini. Utk studi soal penularan lebih banyak terjadi di Indoor dari studi di Hong kong. Bisa di check di twit ini. Disana beliau melampirkan papernya jg. Masih belum peer reviewed. Konklusinya sama https://t.co/d1emTiG5eO
44,1265900994543616006,1265530492184670216,2020-05-28 07:01:31+00:00,amflife,44272080,Ini studi di China yg lebih tegas menunjukkan data di Wuhan penularan paling banyak di rumah. Ini artikel summary nya. Ada link papernya didlm artikel ini. Silahkan check langsung. Papernya jg masih belum peer reviewed. https://t.co/DygWOzggqE
43,1265902309596442624,1265530492184670216,2020-05-28 07:06:44+00:00,amflife,44272080,Tambahan paper lain soal ancaman generation lost akibat lockdown. Ini sebenarnya mirip dgn yg dikutip oleh telegraph dan the guardian soal lockdown akan menyebabkan kematian 1.2 juta anak2. Mudah2an link nya ga broken https://t.co/KZCKX74Cad
42,1265902311639048192,1265530492184670216,2020-05-28 07:06:45+00:00,amflife,44272080,"In a nutshell, pilihan LD ataupun tdk LD ini bukan pilihan antara nyawa dan ekonomi. Karena ekonomi sudah pasti terkontraksi dgn atau tanpa LD. Ini adalah pilihan nyawa vs nyawa. Berapa nyawa anak2 yg layak dikorbankan utk menyelamatkan nyawa orang tua yg rentan oleh Covid19"
39,1266117179713425408,1265530492184670216,2020-05-28 21:20:33+00:00,amflife,44272080,"@nophaable @newsplatter Vietnam &amp; China berhasil dgn LD ketat. Tapi India &amp; Peru yg jg LD ketat ga berhasil. Smntara LD dampaknya jg mematikan. Ini sama saja dgn nyoba2 obat baru. 2 pasien sembuh tp 2 yg lain mati. Kira2 itu obat akan dipakai ngga? FYI, jmlh negara yg LD tp ga berhasil lbh banyak lagi"
38,1266118365988499456,1265530492184670216,2020-05-28 21:25:16+00:00,amflife,44272080,@Septian_Reno123 Itu kan maksudmya dgn LD ataupun tanpa LD resesi ekonomi hampir pasti terjadi. Lha wong ini kemungkinannya akan jd great depression seperti tahun 1930 kok
37,1266118505839157248,1265530492184670216,2020-05-28 21:25:49+00:00,amflife,44272080,@BudiTyas Masak kita harus jd negara komunis dulu mas?
36,1266118852448079872,1265530492184670216,2020-05-28 21:27:12+00:00,amflife,44272080,@BudiTyas @neaaara3 Ya seperti yg mas bilang sebelumnya. Ini konsekuensi negara demokratis kan? Ga akan bisa se-efisien Vietnam dan China yg authoritarian communist
35,1266119828236099586,1265530492184670216,2020-05-28 21:31:05+00:00,amflife,44272080,@dewisuprobo @Inggapranata @_wayanemanuel 1 Juni itu yg buka Sekolah di Inggris mba2 sekalian.. ini konteksnya masih bicara soal Inggris yg meskipun kurvanya naik tetap melonggarkan Lockdownnya tgl 11 Mei kemarin. Eh setelah dibuka malah turun skrng kurvanya. Jd ya lanjut buka sekolah2 1 Juni nanti.
34,1266121336763691009,1265530492184670216,2020-05-28 21:37:04+00:00,amflife,44272080,"@YusufRManilet Sikap Prof. Sunetra Gupta (Oxford) &amp; Prof. Neil Ferguson (Imperial) soal Lockdown ini berlawanan. Ferguson menyarankan Lockdown smntra Gupta tdk setuju Lockdown. Klo dari model, initial value problem nya beda. Ferguson t0 dimulai dari 1st confirmed case, sementara Gupta sblmnya"
33,1266121832517828609,1265530492184670216,2020-05-28 21:39:02+00:00,amflife,44272080,@abelsambodo @_wayanemanuel 😁😁
31,1266123797243011072,1265530492184670216,2020-05-28 21:46:51+00:00,amflife,44272080,@amuut Saya sudah tambahkan paper lain mba. Ada dua paper lain dgn satunya data di Hong Kong dan satunya lagi di Wuhan. Silahkan lihat threadnya mba.
30,1266124651710873608,1265530492184670216,2020-05-28 21:50:15+00:00,amflife,44272080,@dhiyaul_luthfi Hmm..lihat grafiknya mas. Itu masih fluctuated kok. Bahkan simpangannya cenderung membesar hingga 11 Mei. Disini.jg sempat heboh kok waktu keputusan pengendoran itu dilakukan
27,1266129999989530624,1265530492184670216,2020-05-28 22:11:30+00:00,amflife,44272080,@neaaara3 @voxdotcom Iya mas analisanya memang begitu. Klo soal rumah ini tergantung rumahnya. Klo rumahnya dipemukiman padat ya ga aman jg. Ada paper yg menggunakan data wuhan menunjukkan penularan lebih banyak dirumah. Sepertinya ini merefer ke flat2 kumuh dan padat yg banyak dikota2 besar
26,1266131042697654274,1265530492184670216,2020-05-28 22:15:38+00:00,amflife,44272080,@dodolabab @dantepamungkas @michsanp_ Orang2 begini ga paham prinsip Russell Teapot biasanya mas. Memang lebih baik tak tinggal boker saja 😆
25,1266131847551111168,1265530492184670216,2020-05-28 22:18:50+00:00,amflife,44272080,@funkybukkyo Hmm..saya ga bilang causation lho disana. Periksa lagi mas. Saya cuma bilang kekhawatiran orang2 ketika Stay at home order-nya dilongarkan tdk terbukti
24,1266132306554650625,1265530492184670216,2020-05-28 22:20:40+00:00,amflife,44272080,@snmala @thathacute Ngga juga sebenarnya. Kan disini orang2 masih naik bus
23,1266135610521239554,1265530492184670216,2020-05-28 22:33:47+00:00,amflife,44272080,"@dwityarenita @_wayanemanuel Prof. Johann Giesecke, epidemiologist nya pemerintah Sweden mengatakan jgn anggap masyarakat itu bodoh. Mayoritas mereka akan nurut klo dikasih kepercayaan. Akan tetap ada yg bandel memang, tp itu minoritas saja. Artinya tanpa law enforcement pun orang2 akan physical distancing"
22,1266136402745589761,1265530492184670216,2020-05-28 22:36:56+00:00,amflife,44272080,@funkybukkyo Ya itu kesimpulan mas. Saya ga mengatakan demikian. Pernyataan disana menjelaskan ada banyak negara yg sudah lockdown tp kurvanya tetap naik. Ga ada causality disana tp correlation
21,1266137005366403079,1265530492184670216,2020-05-28 22:39:20+00:00,amflife,44272080,"@funkybukkyo Nope, saya tinggal di UK skrng. Tepatnya di Oxford. Saya waktu masih stay at home order masih bisa jogging kok. Warga banyak yg keluar bawa jalan anjingnya. Cafe2 masih buka meskipun hanya melayani take away."
20,1266137924510326784,1265530492184670216,2020-05-28 22:42:59+00:00,amflife,44272080,"@funkybukkyo Indeed, did I say that was an expert opinion? If you want to listen to experts, try Prof Sunetra Gupta from Univ of Oxford, Prof. Johann Giesecke from Sweden, Prof. Michael Levitt, a nobel laureate from Stanford University and Prof Karol Sokora. Those experts oppose Lockdown"
19,1266138389465706496,1265530492184670216,2020-05-28 22:44:50+00:00,amflife,44272080,"@funkybukkyo Ya kan saya bilang ga beda jauh, td masnya yg bilang UK lebih ketat kan?"
17,1266139918348234755,1265530492184670216,2020-05-28 22:50:54+00:00,amflife,44272080,"@funkybukkyo Td katanya ga beda jauh. Yg bener yg mana?
Do you think Britons much better on obeying the rule than Indonesian? 
Yg pakai face mask di Oxford itu jarang lho. Padahal ini katanya kota dimana banyak orang well educated di UK, ga tau dikota2 lain."
16,1266140239116066817,1265530492184670216,2020-05-28 22:52:11+00:00,amflife,44272080,@funkybukkyo You forgot to mention we have 2nd highest mortality in the world here.
15,1266141513194647552,1265530492184670216,2020-05-28 22:57:15+00:00,amflife,44272080,"@funkybukkyo That's what I said about lockdown, didn't I? It's not a panacea, as there are countries like Japan, Taiwan, Hongkong and Macau that could flatten the curve without lockdown"
14,1266141931719069696,1265530492184670216,2020-05-28 22:58:54+00:00,amflife,44272080,@funkybukkyo I don't believe you could hide a death in any country. Try to look what happen in Ecuador.
12,1266143130832777218,1265530492184670216,2020-05-28 23:03:40+00:00,amflife,44272080,@funkybukkyo You should mention they don't do the lockdown and their testing capacity are low as well.
11,1266143689597992961,1265530492184670216,2020-05-28 23:05:54+00:00,amflife,44272080,"@funkybukkyo FYI, every year number people are pass away. We called it natural death."
10,1266144312372363270,1265530492184670216,2020-05-28 23:08:22+00:00,amflife,44272080,"@funkybukkyo Again, my point is about the view of lockdown as panacea. I'm not talking about their quarrel with CCP"
7,1266145263133097985,1265530492184670216,2020-05-28 23:12:09+00:00,amflife,44272080,"@funkybukkyo Indeed, that talking point also can be used for those who think death due to lockdown excess is acceptable just because their death are not included in the statistic"
6,1266147282258399232,1265530492184670216,2020-05-28 23:20:10+00:00,amflife,44272080,"@funkybukkyo Hmm what they can do in December? They just used face masks back then. Their first PCR were on March 9th. 

Have you tried to look Hong Kong?"
5,1266147518271848450,1265530492184670216,2020-05-28 23:21:06+00:00,amflife,44272080,"@funkybukkyo That's my point, have you read the entire thread?"
4,1266147840096681984,1265530492184670216,2020-05-28 23:22:23+00:00,amflife,44272080,@funkybukkyo I agree with that. The question is can you improve your healthcare system overnight?
1,1266149594687320064,1265530492184670216,2020-05-28 23:29:21+00:00,amflife,44272080,@_wayanemanuel @nophaable @newsplatter Kedua kelompok negara itu bedanya di sistem politik nya mas. Vietnam dan China itu komunis dan otoritarian sementara India dan Peru itu Demokratis.
0,1266149821888499712,1265530492184670216,2020-05-28 23:30:16+00:00,amflife,44272080,@_wayanemanuel @nophaable @newsplatter Coba behavioural science mas. Lihat bagaimana law enforcement dan compliance bisa terbentuk
